userid,placeid,datetime,lat,lon,city,category
simon-saint,efes-london-fields,2010-07-11T19:42:42,51.5369131167,-0.0617551803589,London Fields,Food:Middle Eastern
simon-saint,the-prince-arthur-london,2010-07-11T13:42:07,51.5440365,-0.0656647,London,Nightlife:Pub
simon-saint,tate-britain-london,2010-07-11T10:45:27,51.4924247,-0.125338,London,Arts & Entertainment:Art Gallery
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-07-11T09:05:11,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,columbia-road-flower-market-london,2010-07-11T09:04:44,51.5296432,-0.0689818,London,Shops:Other - Shopping
simon-saint,victoria-park-london,2010-07-10T17:51:22,51.5356851859,-0.0402975082397,London,Parks & Outdoors:Park
simon-saint,taste-of-bitter-love-london,2010-07-10T10:48:19,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,the-penny-university-hackney,2010-07-10T10:03:54,51.5243054,-0.0768456,Hackney,Food:Coffee Shop
simon-saint,leilas-shop-london,2010-07-10T09:32:53,51.52613,-0.075435,London,Food:Café
simon-saint,japanese-canteen-london,2010-07-07T11:47:41,51.5230821,-0.1366795,London,Food:Japanese
simon-saint,the-counter-cafe-poplar,2010-07-04T08:22:40,51.5408767,-0.0221621,Poplar,Food:Café
simon-saint,69-colebrooke-row-london,2010-07-01T20:38:42,51.5341068,-0.1025666,London,Nightlife:Lounge
simon-saint,ottolenghi-london,2010-07-01T19:33:28,51.5397624,-0.1024661,London,Food:Mediterranean
simon-saint,the-prince-arthur-london,2010-06-30T19:32:01,51.5440365,-0.0656647,London,Nightlife:Pub
simon-saint,simply-thai-london,2010-06-30T12:23:41,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,umut-supermarket-off-license-hackney,2010-06-29T18:53:15,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,st-john-bread-and-wine-london,2010-06-26T09:15:17,51.5196344,-0.0744751,London,Nightlife:Wine Bar
simon-saint,purcell-room-at-queen-elizabeth-hall-southbank-cen,2010-06-25T17:38:25,51.5067925648,-0.116193294525,London,Arts & Entertainment:Music Venue:Concert Hall
simon-saint,taro-london,2010-06-24T17:57:41,51.5132018,-0.131268,London,Food:Japanese
simon-saint,the-roundhouse-camden,2010-06-23T19:42:31,51.5432541176,-0.151894167066,Camden,Arts & Entertainment:Music Venue
simon-saint,tayyabs-london,2010-06-21T18:45:38,51.5171222,-0.0637749,London,Food:Indian
simon-saint,broadway-market-london,2010-06-12T13:26:10,51.536704,-0.061753,London,Shops:Apparel
simon-saint,browns-of-brockley-lewisham,2010-06-12T09:54:53,51.4644,-0.037137,Lewisham,Food:Deli / Bodega
simon-saint,tad-london,2010-06-11T20:12:13,51.5433191746,-0.055832862854,London,Food:Middle Eastern
simon-saint,simply-thai-london,2010-06-07T12:19:30,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,water-poet-london,2010-06-06T11:37:03,51.52083,-0.076813,London,Nightlife:Bar
simon-saint,columbia-road-flower-market-london,2010-06-06T10:04:11,51.5296432,-0.0689818,London,Shops:Other - Shopping
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-06-06T10:03:57,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,taste-of-bitter-love-london,2010-06-06T09:23:51,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,look-mum-no-hands-islington,2010-06-05T14:55:02,51.5240415553,-0.0969618558884,Islington,Food:Café
simon-saint,gordons-wine-bar-london,2010-06-05T12:29:02,51.5079939,-0.1236371,London,Nightlife:Bar
simon-saint,murdock-barbers-london,2010-06-05T09:52:10,51.5267807,-0.0811971,London,Shops:Salon / Barbershop
simon-saint,buen-ayre-london,2010-06-03T18:06:39,51.5370098,-0.0615076,London,Food:Steakhouse
simon-saint,stringray-globe-london,2010-06-02T21:03:53,51.5302726,-0.0680831,London,Food:Pizza
simon-saint,taylor-st-baristas-old-broad-street,2010-06-02T18:42:55,51.514263,-0.086255,NULL,Food:Café
simon-saint,canteen-royal-festival-hall-london,2010-06-01T17:52:28,51.505972,-0.1172211,London,Food:Breakfast / Brunch
simon-saint,freud-london,2010-06-01T17:28:09,51.515237,-0.126932,London,Food:Café
simon-saint,bfi-southbank-bar-london,2010-05-31T13:31:15,51.50571,-0.11676,London,Nightlife:Bar
simon-saint,tate-modern-members-room-level-6-london,2010-05-31T11:34:06,51.507905,-0.099352,London,Arts & Entertainment:Art Gallery
simon-saint,umut-supermarket-off-license-hackney,2010-05-28T19:20:52,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,the-penny-university-hackney,2010-05-23T12:19:08,51.5243054,-0.0768456,Hackney,Food:Coffee Shop
simon-saint,look-mum-no-hands-islington,2010-05-23T10:58:47,51.5240415553,-0.0969618558884,Islington,Food:Café
simon-saint,lantana-cafe-marylebone,2010-05-23T09:02:51,51.5190638,-0.1362335,Marylebone,Food:Coffee Shop
simon-saint,the-penny-university-hackney,2010-05-22T11:16:09,51.5243054,-0.0768456,Hackney,Food:Coffee Shop
simon-saint,caravan-ec1r-4qd,2010-05-22T09:59:51,51.5256541,-0.1096552,EC1R 4QD,Food:Breakfast / Brunch
simon-saint,taste-of-bitter-love-london,2010-05-22T09:08:58,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,pizza-east-london,2010-05-21T21:36:41,51.5238711,-0.077208,London,Food:Pizza
simon-saint,concrete-bar,2010-05-21T20:52:12,51.523356,-0.077654,NULL,Nightlife:Bar
simon-saint,simply-thai-london,2010-05-19T12:09:06,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,mizuna-london,2010-05-18T12:42:49,51.5197842,-0.1361378,London,Food:Salad
simon-saint,all-tomorrows-parties-minehead-minehead,2010-05-17T07:45:28,51.206675,-3.460693,Minehead,Arts & Entertainment:Music Venue
simon-saint,all-tomorrows-parties-minehead-minehead,2010-05-16T14:33:39,51.206675,-3.460693,Minehead,Arts & Entertainment:Music Venue
simon-saint,all-tomorrows-parties-minehead-minehead,2010-05-15T16:17:41,51.206675,-3.460693,Minehead,Arts & Entertainment:Music Venue
simon-saint,all-tomorrows-parties-minehead-minehead,2010-05-14T23:30:24,51.206675,-3.460693,Minehead,Arts & Entertainment:Music Venue
simon-saint,butlins-resort-minehead-minehead,2010-05-14T23:30:00,51.20477,-3.47818,Minehead,Travel:Resort
simon-saint,look-mum-no-hands-islington,2010-05-12T07:08:41,51.5240415553,-0.0969618558884,Islington,Food:Café
simon-saint,simply-thai-london,2010-05-10T12:10:43,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,present-london,2010-05-09T16:00:11,51.5262567,-0.0780153,London,Food:Café
simon-saint,prufrock-coffee-at-present-london,2010-05-09T15:59:57,51.5254066406,-0.0781059265137,London,Food:Coffee Shop
simon-saint,the-eagle-london,2010-05-09T12:45:43,51.524252,-0.109668,London,Nightlife:Pub
simon-saint,look-mum-no-hands-islington,2010-05-09T10:27:00,51.5240415553,-0.0969618558884,Islington,Food:Café
simon-saint,taste-of-bitter-love-london,2010-05-09T09:26:15,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,broadway-market-london,2010-05-08T09:07:37,51.536704,-0.061753,London,Shops:Apparel
simon-saint,the-espresso-room-london,2010-05-07T07:13:51,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-05-06T21:49:36,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,the-espresso-room-london,2010-05-06T07:17:40,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,tapped-and-packed-coffee-london,2010-05-05T14:32:13,51.5178564386,-0.134207010269,London,Food:Café
simon-saint,tad-london,2010-05-03T17:21:15,51.5433191746,-0.055832862854,London,Food:Middle Eastern
simon-saint,the-marquis-of-granby-paddington,2010-04-30T18:31:47,51.5181929,-0.1351468,Paddington,Nightlife:Pub
simon-saint,taro-london,2010-04-30T12:25:13,51.5132018,-0.131268,London,Food:Japanese
simon-saint,the-espresso-room-london,2010-04-30T07:02:24,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,kaffeine-london,2010-04-28T19:06:07,51.5184445,-0.1405683,London,Food:Coffee Shop
simon-saint,mizuna-london,2010-04-27T12:08:40,51.5197842,-0.1361378,London,Food:Salad
simon-saint,pavilion-cafe-tower-hamlets,2010-04-25T15:48:22,51.5332158771,-0.0423145294189,Tower Hamlets,Food:Café
simon-saint,fernandez-wells-london,2010-04-25T11:49:48,51.5127412,-0.1365848,London,Food:Café
simon-saint,present-london,2010-04-25T10:44:24,51.5262567,-0.0780153,London,Food:Café
simon-saint,prufrock-coffee-at-present-london,2010-04-25T10:44:01,51.5254066406,-0.0781059265137,London,Food:Coffee Shop
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-04-25T10:26:13,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,the-george-vulture-london,2010-04-24T15:31:25,51.529516,-0.0835312,London,Nightlife:Pub
simon-saint,taste-of-bitter-love-london,2010-04-24T11:38:14,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,look-mum-no-hands-islington,2010-04-24T10:50:32,51.5240415553,-0.0969618558884,Islington,Food:Café
simon-saint,dose-espresso-london,2010-04-24T10:29:57,51.519426,-0.099392,London,Food:Coffee Shop
simon-saint,royal-festival-hall-southbank-centre-london,2010-04-23T18:32:47,51.5059377905,-0.117287635803,London,Arts & Entertainment:Performing Arts:Concert Hall
simon-saint,the-espresso-room-london,2010-04-23T07:29:05,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,the-blue-posts-london,2010-04-22T17:12:50,51.5174263,-0.1355368,London,Nightlife:Pub
simon-saint,tapped-and-packed-coffee-london,2010-04-22T12:43:11,51.5178564386,-0.134207010269,London,Food:Café
simon-saint,the-marquis-of-granby-paddington,2010-04-22T12:30:22,51.5181929,-0.1351468,Paddington,Nightlife:Pub
simon-saint,the-marquis-of-granby-paddington,2010-04-22T12:30:07,51.5181929,-0.1351468,Paddington,Nightlife:Pub
simon-saint,the-marquis-of-granby-paddington,2010-04-22T12:29:49,51.5181929,-0.1351468,Paddington,Nightlife:Pub
simon-saint,simply-thai-london,2010-04-20T12:16:03,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,the-three-crowns-hackney,2010-04-18T14:36:12,51.562185113,-0.0739860534668,Hackney,Nightlife:Pub
simon-saint,present-london,2010-04-18T10:35:17,51.5262567,-0.0780153,London,Food:Café
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-04-18T09:58:53,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-04-17T13:27:22,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,the-royal-oak-london,2010-04-17T12:48:31,51.5294729,-0.0692516,London,Nightlife:Pub
simon-saint,dose-espresso-london,2010-04-17T10:53:41,51.519426,-0.099392,London,Food:Coffee Shop
simon-saint,taste-of-bitter-love-london,2010-04-17T10:09:20,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,gourmet-pizza-co-london,2010-04-16T22:06:25,51.507442,-0.110207,London,Food:Italian
simon-saint,tate-modern-members-room-level-6-london,2010-04-16T19:24:03,51.507905,-0.099352,London,Arts & Entertainment:Art Gallery
simon-saint,match-bar-london,2010-04-16T16:11:20,51.51619,-0.14292,London,Nightlife:Bar
simon-saint,dean-street-dining-room-london,2010-04-16T13:41:52,51.5136969,-0.1325769,London,Food:Other - Food
simon-saint,the-dove-freehouse-and-kitchen-london,2010-04-15T19:20:17,51.5367038,-0.0617527,London,Nightlife:Pub
simon-saint,tapped-and-packed-coffee-london,2010-04-15T13:01:36,51.5178564386,-0.134207010269,London,Food:Café
simon-saint,simply-thai-london,2010-04-15T12:16:28,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,dose-espresso-london,2010-04-15T06:51:00,51.519426,-0.099392,London,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-04-14T18:24:10,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,mizuna-london,2010-04-14T12:16:10,51.5197842,-0.1361378,London,Food:Salad
simon-saint,simply-thai-london,2010-04-13T12:10:16,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,the-espresso-room-london,2010-04-13T07:16:35,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,marketplace-london,2010-04-11T15:37:52,51.51661,-0.14055,London,Nightlife:Bar
simon-saint,foxcroft-ginger,2010-04-11T14:50:56,51.512733,-0.134283,NULL,Food:Coffee Shop
simon-saint,nordic-bakery-london,2010-04-11T13:48:20,51.511441789,-0.136897265911,London,Food:Scandinavian
simon-saint,victoria-and-albert-museum-va-london,2010-04-11T11:50:47,51.4961334505,-0.172047615051,London,Arts & Entertainment:Museum:Art
simon-saint,london-liverpool-street-railway-station-london,2010-04-11T11:19:09,51.5177696474,-0.0824189186096,London,Travel:Subway
simon-saint,taste-of-bitter-love-london,2010-04-11T09:10:31,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-04-11T08:43:47,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-04-10T20:20:39,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,taste-of-bitter-love-london,2010-04-10T14:38:44,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,present-london,2010-04-10T14:11:46,51.5262567,-0.0780153,London,Food:Café
simon-saint,velorution,2010-04-10T11:20:18,51.516829133,-0.140891075134,NULL,Shops:Bike shop
simon-saint,caravan-ec1r-4qd,2010-04-10T09:03:22,51.5256541,-0.1096552,EC1R 4QD,Food:Breakfast / Brunch
simon-saint,tad-london,2010-04-09T18:04:49,51.5433191746,-0.055832862854,London,Food:Middle Eastern
simon-saint,mizuna-london,2010-04-09T12:07:33,51.5197842,-0.1361378,London,Food:Salad
simon-saint,simply-thai-london,2010-04-08T12:06:07,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,tapped-and-packed-coffee-london,2010-04-07T12:58:35,51.5178564386,-0.134207010269,London,Food:Café
simon-saint,tapped-and-packed-coffee-london,2010-04-06T13:02:16,51.5178564386,-0.134207010269,London,Food:Café
simon-saint,simply-thai-london,2010-04-06T12:11:30,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,the-espresso-room-london,2010-04-06T07:24:38,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,the-counter-cafe-poplar,2010-04-05T10:34:24,51.5408767,-0.0221621,Poplar,Food:Café
simon-saint,the-draft-house-london,2010-04-04T13:04:38,51.4575565,-0.1657661,London,Nightlife:Pub
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-04-04T10:44:14,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,present-london,2010-04-03T11:43:37,51.5262567,-0.0780153,London,Food:Café
simon-saint,tina-we-salute-you-london,2010-04-03T10:50:25,51.549028,-0.0793213,London,Food:Coffee Shop
simon-saint,broadway-market-london,2010-04-03T10:30:46,51.536704,-0.061753,London,Shops:Apparel
simon-saint,umut-supermarket-off-license-hackney,2010-04-02T14:44:34,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,the-espresso-room-london,2010-04-01T07:20:14,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,tad-london,2010-03-30T19:06:29,51.5433191746,-0.055832862854,London,Food:Middle Eastern
simon-saint,simply-thai-london,2010-03-30T12:09:08,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,the-espresso-room-london,2010-03-30T07:24:12,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,bloomsbury-theatre-london,2010-03-29T18:00:27,51.52485394,-0.13213634,London,Arts & Entertainment:Performing Arts:Concert Hall
simon-saint,marlborough-arms-london,2010-03-29T17:59:53,51.5219916,-0.1337985,London,Nightlife:Bar
simon-saint,hanna-supermarket-london,2010-03-29T12:32:24,51.5202498,-0.1307124,London,Food:Korean
simon-saint,whitechapel-art-gallery-london,2010-03-26T20:12:27,51.5144615,-0.0737773,London,Arts & Entertainment:Art Gallery
simon-saint,the-ten-bells-london,2010-03-26T20:07:36,51.519301,-0.074482,London,Nightlife:Bar
simon-saint,belgo-centraal-london,2010-03-26T13:06:48,51.513907,-0.1257136,London,Nightlife:Beer Garden
simon-saint,the-espresso-room-london,2010-03-26T08:12:49,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,mizuna-london,2010-03-25T13:23:14,51.5197842,-0.1361378,London,Food:Salad
simon-saint,the-espresso-room-london,2010-03-25T08:28:04,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,tad-london,2010-03-24T19:52:36,51.5433191746,-0.055832862854,London,Food:Middle Eastern
simon-saint,dose-espresso-london,2010-03-23T08:04:19,51.519426,-0.099392,London,Food:Coffee Shop
simon-saint,royal-albert-hall-london,2010-03-22T19:40:46,51.5010225267,-0.177454948425,London,Arts & Entertainment:Performing Arts:Concert Hall
simon-saint,draft-house-westbridge-battersea,2010-03-21T16:15:13,51.4782558069,-0.17041683197,Battersea,Nightlife:Beer Garden
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-03-21T09:47:28,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-03-20T18:43:19,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,present-london,2010-03-20T14:29:54,51.5262567,-0.0780153,London,Food:Café
simon-saint,browns-of-brockley-lewisham,2010-03-20T13:26:27,51.4644,-0.037137,Lewisham,Food:Deli / Bodega
simon-saint,the-exchange-coffee-stall-london,2010-03-20T11:39:00,51.4623230332,-0.0102138519287,London,Food:Coffee Shop
simon-saint,the-espresso-room-london,2010-03-19T08:40:45,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,tayyabs-london,2010-03-18T22:42:30,51.5171222,-0.0637749,London,Food:Indian
simon-saint,london-liverpool-street-railway-station-london,2010-03-18T21:25:35,51.5177696474,-0.0824189186096,London,Travel:Subway
simon-saint,the-espresso-room-london,2010-03-17T08:10:04,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,the-foodcourt-westfield-white-city,2010-03-16T14:07:54,51.507054,-0.225114,NULL,Shops:Mall
simon-saint,comptoir-libanais-westfield,2010-03-16T14:07:39,51.505471,-0.22348,NULL,Food:Mediterranean
simon-saint,umut-supermarket-off-license-hackney,2010-03-15T19:38:27,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,the-espresso-room-london,2010-03-15T08:09:33,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,the-roundhouse-camden,2010-03-14T20:27:38,51.5432541176,-0.151894167066,Camden,Arts & Entertainment:Music Venue
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-03-14T11:15:17,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,69-colebrooke-row-london,2010-03-13T20:42:11,51.5341068,-0.1025666,London,Nightlife:Lounge
simon-saint,the-prospect-of-whitby-poplar,2010-03-13T13:56:16,51.5071398123,-0.051155090332,Poplar,Food:Other - Food
simon-saint,the-wapping-project-london,2010-03-13T13:55:25,51.50619823,-0.05413771,London,Food:Other - Food
simon-saint,london-liverpool-street-railway-station-london,2010-03-13T12:21:57,51.5177696474,-0.0824189186096,London,Travel:Subway
simon-saint,umut-supermarket-off-license-hackney,2010-10-02T18:55:08,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,barbican-centre-london,2010-03-13T11:07:23,51.5202130905,-0.0926113128662,London,Arts & Entertainment:Movie Theater
simon-saint,dose-espresso-london,2010-03-13T10:58:21,51.519426,-0.099392,London,Food:Coffee Shop
simon-saint,broadway-market-london,2010-03-13T10:12:20,51.536704,-0.061753,London,Shops:Apparel
simon-saint,toynbee-hall-london,2010-03-12T19:25:56,51.5160254,-0.072452,London,Arts & Entertainment:Performing Arts:Theater
simon-saint,hoxton-square-bar-and-kitchen-london,2010-03-11T20:27:59,51.5273163,-0.0815856,London,Nightlife:Bar
simon-saint,catch-london,2010-03-10T21:15:39,51.5280766157,-0.0777840614319,London,Nightlife:Bar
simon-saint,simply-thai-london,2010-03-08T13:11:05,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,viktor-wynds-london,2010-03-06T17:23:02,51.5346857,-0.0572309,London,Arts & Entertainment:Art Gallery
simon-saint,harrods-london,2010-03-06T15:37:12,51.5005282997,-0.161447525024,London,Shops:Department Store
simon-saint,victoria-and-albert-museum-va-london,2010-03-06T14:40:39,51.4961334505,-0.172047615051,London,Arts & Entertainment:Museum:Art
simon-saint,natural-history-museum-london,2010-03-06T13:52:18,51.4949978,-0.1831982,London,Home / Work / Other:Government:Monument / Landmark
simon-saint,broadway-market-london,2010-03-06T11:02:50,51.536704,-0.061753,London,Shops:Apparel
simon-saint,the-dove-freehouse-and-kitchen-london,2010-03-05T19:17:54,51.5367038,-0.0617527,London,Nightlife:Pub
simon-saint,taro-restaurant-london,2010-03-05T14:03:03,51.5114201,-0.1357341,London,Food:Japanese
simon-saint,stringray-globe-london,2010-03-04T20:46:03,51.5302726,-0.0680831,London,Food:Pizza
simon-saint,stringray-globe-london,2010-03-04T20:45:47,51.5302726,-0.0680831,London,Food:Pizza
simon-saint,the-royal-oak-london,2010-03-04T19:14:18,51.5294729,-0.0692516,London,Nightlife:Pub
simon-saint,malletti-soho-london,2010-03-04T13:09:33,51.5150626,-0.1362235,London,Food:Italian
simon-saint,kaffeine-london,2010-03-03T10:28:12,51.5184445,-0.1405683,London,Food:Coffee Shop
simon-saint,the-espresso-room-london,2010-03-02T09:10:24,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-03-01T21:06:51,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,green-papaya-london,2010-02-28T19:07:57,51.5473028,-0.0549202,London,Food:Vietnamese
simon-saint,broadway-market-london,2010-02-27T13:00:05,51.536704,-0.061753,London,Shops:Apparel
simon-saint,mizuna-london,2010-02-22T14:01:54,51.5197842,-0.1361378,London,Food:Salad
simon-saint,taste-of-bitter-love-london,2010-02-21T11:56:28,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,columbia-road-flower-market-london,2010-02-21T11:56:03,51.5296432,-0.0689818,London,Shops:Other - Shopping
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-02-21T11:55:13,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,commercial-tavern-london,2010-02-20T19:45:35,51.5214882,-0.0757602,London,Nightlife:Pub
simon-saint,stringray-globe-london,2010-02-20T18:00:52,51.5302726,-0.0680831,London,Food:Pizza
simon-saint,the-royal-oak-london,2010-02-20T16:27:10,51.5294729,-0.0692516,London,Nightlife:Pub
simon-saint,rich-mix-cultural-foundation-london,2010-02-20T10:18:03,51.5241593,-0.0733135,London,Arts & Entertainment:Other - Entertainment
simon-saint,the-albion-london,2010-02-20T10:17:03,51.5244988134,-0.0763463973999,London,Food:Bakery
simon-saint,the-albion-london,2010-02-19T23:04:51,51.5244988134,-0.0763463973999,London,Food:Bakery
simon-saint,rich-mix-cultural-foundation-london,2010-02-19T14:34:18,51.5241593,-0.0733135,London,Arts & Entertainment:Other - Entertainment
simon-saint,malletti-soho-london,2010-02-18T13:17:36,51.5150626,-0.1362235,London,Food:Italian
simon-saint,water-poet-london,2010-02-17T19:59:20,51.52083,-0.076813,London,Nightlife:Bar
simon-saint,st-john-bread-and-wine-london,2010-02-17T19:19:30,51.5196344,-0.0744751,London,Nightlife:Wine Bar
simon-saint,umut-supermarket-off-license-hackney,2010-02-15T21:32:29,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,simply-thai-london,2010-02-15T13:16:39,51.5194978,-0.1367786,London,Food:Food Truck / Street Food
simon-saint,the-espresso-room-london,2010-02-15T08:24:33,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,umut-supermarket-off-license-hackney,2010-02-13T18:09:31,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,browns-of-brockley-lewisham,2010-02-13T14:41:28,51.4644,-0.037137,Lewisham,Food:Deli / Bodega
simon-saint,the-exchange-coffee-stall-london,2010-02-13T13:36:09,51.4623230332,-0.0102138519287,London,Food:Coffee Shop
simon-saint,the-counter-cafe-poplar,2010-02-13T09:28:31,51.5408767,-0.0221621,Poplar,Food:Café
simon-saint,umut-supermarket-off-license-hackney,2010-02-11T18:55:26,51.5375003762,-0.0606822967529,Hackney,Shops:Food & Drink:Grocery / Supermarket
simon-saint,the-espresso-room-london,2010-02-08T08:08:32,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,climpson-sons-hackney,2010-02-07T15:00:00,51.5373267,-0.0613215,Hackney,Food:Coffee Shop
simon-saint,the-royal-oak-london,2010-02-06T15:49:57,51.5294729,-0.0692516,London,Nightlife:Pub
simon-saint,dose-espresso-london,2010-02-06T12:16:30,51.519426,-0.099392,London,Food:Coffee Shop
simon-saint,the-albion-london,2010-02-04T22:20:04,51.5244988134,-0.0763463973999,London,Food:Bakery
simon-saint,hanna-supermarket-london,2010-02-04T13:15:38,51.5202498,-0.1307124,London,Food:Korean
simon-saint,the-carpenters-arms-london,2010-01-31T13:51:19,51.5241783994,-0.0665187835693,London,Nightlife:Pub
simon-saint,wiltons-cafe-hackney,2010-01-31T10:55:53,51.5456171,-0.0615902,Hackney,Food:Café
simon-saint,browns-of-brockley-lewisham,2010-01-30T13:49:22,51.4644,-0.037137,Lewisham,Food:Deli / Bodega
simon-saint,the-exchange-coffee-stall-london,2010-01-30T12:29:41,51.4623230332,-0.0102138519287,London,Food:Coffee Shop
simon-saint,present-london,2010-01-30T11:33:13,51.5262567,-0.0780153,London,Food:Café
simon-saint,taro-restaurant-london,2010-01-29T20:22:38,51.5114201,-0.1357341,London,Food:Japanese
simon-saint,kaffeine-london,2010-01-28T15:28:12,51.5184445,-0.1405683,London,Food:Coffee Shop
simon-saint,taste-of-bitter-love-london,2010-01-24T10:55:58,51.531047,-0.0684505,London,Food:Coffee Shop
simon-saint,gwilym-davies-coffee-cart-bethnal-green,2010-01-24T10:55:33,51.5296472,-0.0696069,Bethnal Green,Food:Coffee Shop
simon-saint,columbia-road-flower-market-london,2010-01-24T10:55:08,51.5296432,-0.0689818,London,Shops:Other - Shopping
simon-saint,broadway-market-london,2010-01-23T10:07:56,51.536704,-0.061753,London,Shops:Apparel
simon-saint,stringray-globe-london,2010-01-22T21:02:32,51.5302726,-0.0680831,London,Food:Pizza
simon-saint,stringray-globe-london,2010-01-22T21:02:13,51.5302726,-0.0680831,London,Food:Pizza
simon-saint,the-espresso-room-london,2010-01-22T08:29:25,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,the-espresso-room-london,2010-01-21T08:23:02,51.5220011,-0.1199133,London,Food:Coffee Shop
simon-saint,hanna-supermarket-london,2010-01-20T13:06:51,51.5202498,-0.1307124,London,Food:Korean
simon-saint,bloomsbury-theatre-london,2010-01-19T19:46:34,51.52485394,-0.13213634,London,Arts & Entertainment:Performing Arts:Concert Hall
